date,category,revenue,cost,profit,orders_count
2024-06-18,Столы,179350,132595.9545923349,46754.04540766511,1
2024-06-18,Стулья,112032,94463.24121084975,17568.758789150248,2
2024-06-18,Кровати,252779,190338.79686275806,62440.203137241944,9
2024-06-19,Кухни,105718,79049.81878312783,26668.181216872166,1
2024-06-19,Шкафы,248241,131221.1535437341,117019.84645626589,6
2024-06-19,Столы,290225,194347.34297631128,95877.65702368872,5
2024-06-19,Стулья,176468,146643.91121169605,29824.088788303954,9
2024-06-19,Кровати,118673,63388.812522169945,55284.187477830055,3
2024-06-20,Кухни,193996,147873.31509484543,46122.68490515457,8
2024-06-20,Шкафы,238398,161961.86226154232,76436.13773845768,3
2024-06-20,Столы,117263,91218.46563866151,26044.53436133849,1
2024-06-20,Стулья,87823,54355.596909742795,33467.403090257205,5
2024-06-20,Кровати,193891,133919.87689982954,59971.12310017046,4
2024-06-21,Кухни,211645,161683.5920001801,49961.4079998199,8
2024-06-21,Шкафы,192055,155034.57948082156,37020.42051917844,6
2024-06-21,Столы,196011,115533.32709275141,80477.67290724859,9
2024-06-21,Стулья,56823,48001.02353081253,8821.976469187473,1
2024-06-21,Кровати,79118,54858.82026103288,24259.17973896712,8
2024-06-22,Кухни,63565,39428.23279336917,24136.76720663083,1
2024-06-22,Шкафы,231801,156288.20301119977,75512.79698880023,6
2024-06-22,Столы,245238,178992.60376283174,66245.39623716826,9
2024-06-22,Стулья,232650,147301.65016132203,85348.34983867797,3
2024-06-22,Кровати,187924,157398.90874767964,30525.09125232036,8
2024-06-23,Кухни,121947,83309.96748735679,38637.032512643214,8
2024-06-23,Шкафы,232779,180985.45058289732,51793.54941710268,4
2024-06-23,Столы,107828,77863.01352186495,29964.986478135048,7
2024-06-23,Стулья,202456,129286.3093046725,73169.6906953275,8
2024-06-23,Кровати,260129,144445.52053826768,115683.47946173232,4
2024-06-24,Кухни,135445,105327.64926353827,30117.350736461725,7
2024-06-24,Шкафы,87711,70169.91743371617,17541.082566283832,3
2024-06-24,Столы,181354,108253.20774137031,73100.79225862969,8
2024-06-24,Стулья,187701,103094.593084198,84606.406915802,1
2024-06-24,Кровати,139087,87248.24497503505,51838.75502496495,5
2024-06-25,Кухни,117843,91859.51944909019,25983.480550909808,6
2024-06-25,Шкафы,55906,45219.329322263235,10686.670677736765,7
2024-06-25,Столы,155487,131533.54293100044,23953.45706899956,7
2024-06-25,Стулья,102756,77459.0081605859,25296.9918394141,2
2024-06-25,Кровати,51283,43538.1056953666,7744.8943046334025,7
2024-06-26,Кухни,70095,35356.80343944529,34738.19656055471,9
2024-06-26,Шкафы,105426,72173.57139666684,33252.42860333316,9
2024-06-26,Столы,142051,115287.21634123113,26763.783658768865,5
2024-06-26,Стулья,82994,46940.92341095216,36053.07658904784,9
2024-06-26,Кровати,190659,156602.11665002754,34056.88334997246,6
2024-06-27,Кухни,212002,162362.54653819275,49639.45346180725,9
2024-06-27,Шкафы,211162,172192.81387951874,38969.18612048126,9
2024-06-27,Столы,93732,55209.33777893209,38522.66222106791,6
2024-06-27,Стулья,59346,47947.868956882055,11398.131043117945,5
2024-06-27,Кровати,170987,134924.53782971087,36062.46217028913,1
2024-06-28,Кухни,75556,48887.87171044194,26668.12828955806,2
2024-06-28,Шкафы,226168,171635.49255996975,54532.507440030255,2
2024-06-28,Столы,252041,180164.47604550465,71876.52395449535,7
2024-06-28,Стулья,126975,89141.19959752064,37833.80040247936,1
2024-06-28,Кровати,122516,95828.16309497114,26687.83690502886,3
2024-06-29,Кухни,259184,141046.0302721789,118137.9697278211,2
2024-06-29,Шкафы,182161,111158.62351346438,71002.37648653562,8
2024-06-29,Столы,50155,37043.69651144864,13111.303488551363,6
2024-06-29,Стулья,154648,112792.33993289844,41855.66006710156,1
2024-06-29,Кровати,71447,37540.740517372295,33906.259482627705,3
2024-06-30,Кухни,279817,190115.83027127627,89701.16972872373,6
2024-06-30,Шкафы,162782,93506.13690605391,69275.86309394609,3
2024-06-30,Столы,190600,115576.26442676868,75023.73557323132,4
2024-06-30,Стулья,98781,80631.25026534726,18149.749734652738,1
2024-06-30,Кровати,103798,81231.1326050292,22566.867394970803,2
2024-07-01,Кухни,100290,81988.90637032068,18301.093629679322,7
2024-07-01,Шкафы,108810,58631.86745079161,50178.13254920839,8
2024-07-01,Столы,253309,167469.01266196105,85839.98733803895,4
2024-07-01,Стулья,136516,94377.17994950464,42138.82005049536,3
2024-07-01,Кровати,227810,191788.70899330464,36021.29100669536,4
2024-07-02,Кухни,289472,148993.73836992597,140478.26163007403,8
2024-07-02,Шкафы,111709,91749.59474936522,19959.40525063478,7
2024-07-02,Столы,103909,83170.79885308194,20738.201146918058,3
2024-07-02,Стулья,65282,51514.918479814005,13767.081520185995,3
2024-07-02,Кровати,205336,162998.04085963732,42337.959140362684,7
2024-07-03,Кухни,78365,59113.45030275681,19251.549697243187,7
2024-07-03,Шкафы,144840,86691.43563244646,58148.56436755354,4
2024-07-03,Столы,185565,106969.89323110931,78595.10676889069,5
2024-07-03,Стулья,260748,136610.91679035802,124137.08320964198,1
2024-07-03,Кровати,99437,51323.736103398325,48113.263896601675,1
2024-07-04,Кухни,127175,76221.05896257567,50953.94103742433,5
2024-07-04,Шкафы,297522,172331.59225481367,125190.40774518633,9
2024-07-04,Столы,252435,131915.44892022424,120519.55107977576,8
2024-07-04,Стулья,64849,47581.763065892235,17267.236934107765,6
2024-07-04,Кровати,176888,149675.53688814596,27212.463111854042,7
2024-07-05,Кухни,73567,42950.515634407246,30616.484365592754,1
2024-07-05,Шкафы,101631,52048.750857187726,49582.249142812274,3
2024-07-05,Столы,116314,98681.1617403966,17632.838259603406,2
2024-07-05,Стулья,248100,169329.73640810009,78770.26359189991,5
2024-07-05,Кровати,260223,205831.3785118974,54391.621488102595,3
2024-07-06,Кухни,188923,102061.2203112196,86861.7796887804,9
2024-07-06,Шкафы,135436,69265.4899944263,66170.5100055737,3
2024-07-06,Столы,59168,30923.587940426158,28244.412059573842,1
2024-07-06,Стулья,292695,199356.3859744296,93338.6140255704,8
2024-07-06,Кровати,273563,223976.09598500526,49586.90401499474,9
2024-07-07,Кухни,292322,237477.4676081632,54844.53239183681,6
2024-07-07,Шкафы,195639,162739.93727750727,32899.06272249273,6
2024-07-07,Столы,146019,113322.54122061883,32696.458779381166,3
2024-07-07,Стулья,78803,58058.04932097331,20744.95067902669,4
2024-07-07,Кровати,268517,208198.04391063238,60318.956089367624,3
2024-07-08,Кухни,61093,36163.175061647795,24929.824938352205,8
2024-07-08,Шкафы,67569,44968.11522841501,22600.88477158499,9
2024-07-08,Столы,223824,132981.81348173245,90842.18651826755,6
2024-07-08,Стулья,90197,73241.5880392177,16955.411960782294,2
2024-07-08,Кровати,207584,106681.17232666553,100902.82767333447,6
2024-07-09,Кухни,288297,235706.74277117688,52590.25722882312,3
2024-07-09,Шкафы,135371,89937.0568381058,45433.9431618942,9
2024-07-09,Столы,256940,171003.84018302313,85936.15981697687,3
2024-07-09,Стулья,276727,183860.27380539302,92866.72619460698,4
2024-07-09,Кровати,146055,103232.20044719467,42822.79955280533,6
2024-07-10,Кухни,93056,46777.614477772215,46278.385522227785,8
2024-07-10,Шкафы,218490,173781.18101333745,44708.81898666255,1
2024-07-10,Столы,284073,188055.8101960262,96017.1898039738,5
2024-07-10,Стулья,166656,96073.59123394267,70582.40876605733,6
2024-07-10,Кровати,273613,163412.00578001002,110200.99421998998,8
2024-07-11,Кухни,293236,175823.36889191074,117412.63110808926,1
2024-07-11,Шкафы,83623,57370.37971001571,26252.62028998429,7
2024-07-11,Столы,99334,80061.00709347703,19272.992906522966,3
2024-07-11,Стулья,202458,110546.35848270694,91911.64151729306,1
2024-07-11,Кровати,225271,145894.47946266737,79376.52053733263,8
2024-07-12,Кухни,128279,94263.26419687747,34015.73580312253,1
2024-07-12,Шкафы,245161,204530.75651965998,40630.243480340025,5
2024-07-12,Столы,218455,175202.69609230585,43252.30390769415,7
2024-07-12,Стулья,233965,138077.37565688274,95887.62434311726,7
2024-07-12,Кровати,184832,131476.25240583945,53355.74759416055,2
2024-07-13,Кухни,227809,123032.96001905452,104776.03998094548,1
2024-07-13,Шкафы,74995,47184.49597843598,27810.50402156402,3
2024-07-13,Столы,84542,54667.539427310345,29874.460572689655,4
2024-07-13,Стулья,276416,145077.67910986854,131338.32089013146,3
2024-07-13,Кровати,200158,152610.020257826,47547.97974217401,2
2024-07-14,Кухни,284430,206534.19726984153,77895.80273015847,2
2024-07-14,Шкафы,215682,152655.681369304,63026.31863069601,2
2024-07-14,Столы,120194,98517.06398194237,21676.936018057633,9
2024-07-14,Стулья,156022,125721.67068243212,30300.329317567885,4
2024-07-14,Кровати,110058,83571.82005495184,26486.179945048163,6
2024-07-15,Кухни,214226,147149.40052090603,67076.59947909397,8
2024-07-15,Шкафы,72785,36690.7229817171,36094.2770182829,3
2024-07-15,Столы,52282,35034.17723585419,17247.822764145807,5
2024-07-15,Стулья,124964,97822.80897327486,27141.191026725137,9
2024-07-15,Кровати,254054,199649.12877598297,54404.87122401703,6
2024-07-16,Кухни,150123,95416.28799841765,54706.712001582346,2
2024-07-16,Шкафы,171251,125961.67246808413,45289.32753191587,7
2024-07-16,Столы,281496,170927.1086282251,110568.8913717749,2
2024-07-16,Стулья,150127,118277.23129209416,31849.768707905838,9
2024-07-16,Кровати,118670,63441.666271894974,55228.333728105026,9
2024-07-17,Кухни,116677,87152.47459349273,29524.525406507266,1
2024-07-17,Шкафы,289511,182708.51330592882,106802.48669407118,8
2024-07-17,Столы,221675,144240.65688626346,77434.34311373654,4
2024-07-17,Стулья,220404,178865.33142992825,41538.66857007175,1
2024-07-17,Кровати,265598,147157.46998005713,118440.53001994287,2
2024-07-18,Кухни,52011,26127.654938536558,25883.345061463442,1
2024-07-18,Шкафы,61120,45044.96472521132,16075.035274788679,5
2024-07-18,Столы,129239,81111.40509348265,48127.59490651735,4
2024-07-18,Стулья,141575,119745.91716796727,21829.082832032727,1
2024-07-18,Кровати,198510,147075.2614906572,51434.7385093428,2
2024-07-19,Кухни,286356,166077.9927987982,120278.0072012018,8
2024-07-19,Шкафы,148746,102064.96060563033,46681.03939436967,4
2024-07-19,Столы,288746,165481.03273599988,123264.96726400012,3
2024-07-19,Стулья,207489,126489.89886611626,80999.10113388374,5
2024-07-19,Кровати,234233,190906.71447262474,43326.285527375265,5
2024-07-20,Кухни,252921,159638.9926084289,93282.0073915711,3
2024-07-20,Шкафы,208806,136860.78594635075,71945.21405364925,2
2024-07-20,Столы,252747,174618.70478559678,78128.29521440322,4
2024-07-20,Стулья,281312,178613.19373087358,102698.80626912642,6
2024-07-20,Кровати,160659,135441.6657142712,25217.334285728808,9
2024-07-21,Кухни,52352,35928.661194748915,16423.338805251085,6
2024-07-21,Шкафы,136836,108343.664167092,28492.335832907993,3
2024-07-21,Столы,245458,148702.54015176164,96755.45984823836,3
2024-07-21,Стулья,251465,130806.22224018723,120658.77775981277,5
2024-07-21,Кровати,255099,201717.23292080636,53381.76707919364,4
2024-07-22,Кухни,256322,142985.31049874212,113336.68950125788,8
2024-07-22,Шкафы,131532,86208.08684702245,45323.91315297755,2
2024-07-22,Столы,76762,43950.70879593916,32811.29120406084,1
2024-07-22,Стулья,135090,109167.60242654449,25922.397573455513,8
2024-07-22,Кровати,124965,87385.7846790504,37579.2153209496,3
2024-07-23,Кухни,127988,96731.57825056845,31256.421749431553,8
2024-07-23,Шкафы,182379,145610.5224968982,36768.47750310181,5
2024-07-23,Столы,289779,236874.04307047225,52904.95692952775,5
2024-07-23,Стулья,205914,128430.88022513255,77483.11977486745,6
2024-07-23,Кровати,209380,159348.8612107033,50031.1387892967,7
2024-07-24,Кухни,66859,34780.67814542238,32078.321854577618,8
2024-07-24,Шкафы,96099,63749.551793943974,32349.448206056026,6
2024-07-24,Столы,278880,232080.9380626741,46799.061937325896,4
2024-07-24,Стулья,145071,97513.22781820338,47557.77218179662,7
2024-07-24,Кровати,156233,104988.00764543666,51244.992354563336,1
2024-07-25,Кухни,172813,132483.5207962939,40329.47920370611,9
2024-07-25,Шкафы,154946,108779.47676224486,46166.523237755144,3
2024-07-25,Столы,236292,199255.30134090548,37036.698659094516,2
2024-07-25,Стулья,202155,159627.98069443987,42527.01930556013,4
2024-07-25,Кровати,91862,76669.54094726779,15192.459052732214,9
2024-07-26,Кухни,150167,119966.4173421282,30200.582657871797,1
2024-07-26,Шкафы,52384,41720.66576057393,10663.334239426069,8
2024-07-26,Столы,130018,79202.37310439878,50815.62689560122,3
2024-07-26,Стулья,118026,60284.9092404284,57741.0907595716,7
2024-07-26,Кровати,101919,78162.57168279248,23756.428317207523,6
2024-07-27,Кухни,217260,110953.01126683771,106306.98873316229,3
2024-07-27,Шкафы,168325,115223.37141145079,53101.62858854921,5
2024-07-27,Столы,101151,79598.67872020355,21552.32127979645,9
2024-07-27,Стулья,102887,77841.0032198938,25045.9967801062,9
2024-07-27,Кровати,106622,90275.89968710601,16346.100312893992,2
2024-07-28,Кухни,60503,51314.2293661066,9188.7706338934,8
2024-07-28,Шкафы,61590,30844.95822141012,30745.04177858988,3
2024-07-28,Столы,116624,72263.01090950702,44360.98909049298,5
2024-07-28,Стулья,170356,85515.82192499965,84840.17807500035,8
2024-07-28,Кровати,58068,45738.67256351594,12329.327436484062,9
2024-07-29,Кухни,61390,49698.18219557324,11691.817804426762,3
2024-07-29,Шкафы,125969,67587.58933708262,58381.41066291738,7
2024-07-29,Столы,127064,95692.1932218496,31371.806778150407,4
2024-07-29,Стулья,58605,29805.006046254017,28799.993953745983,3
2024-07-29,Кровати,299415,161339.5735123605,138075.4264876395,2
2024-07-30,Кухни,248700,207488.00321870614,41211.996781293856,6
2024-07-30,Шкафы,72031,53202.96280386044,18828.037196139558,1
2024-07-30,Столы,109766,87233.89994342235,22532.10005657765,6
2024-07-30,Стулья,286731,157936.81946757605,128794.18053242395,8
2024-07-30,Кровати,60350,34634.223172206715,25715.776827793285,2
2024-07-31,Кухни,118487,71374.23245849465,47112.76754150535,8
2024-07-31,Шкафы,103117,61164.75643129764,41952.24356870236,6
2024-07-31,Столы,151084,106384.30624658392,44699.69375341608,7
2024-07-31,Стулья,117904,81606.44681883857,36297.553181161435,5
2024-07-31,Кровати,216668,154099.17474673438,62568.82525326562,5
2024-08-01,Кухни,242274,176069.26336846824,66204.73663153176,6
2024-08-01,Шкафы,211822,171794.14029499204,40027.859705007955,7
2024-08-01,Столы,269679,177252.56617922802,92426.43382077198,4
2024-08-01,Стулья,170263,118184.66841697482,52078.33158302518,4
2024-08-01,Кровати,50159,34318.66045223637,15840.33954776363,2
2024-08-02,Кухни,154859,90147.86906898819,64711.13093101181,5
2024-08-02,Шкафы,64743,38942.237393768126,25800.762606231874,4
2024-08-02,Столы,280604,230341.3954522433,50262.604547756695,8
2024-08-02,Стулья,252193,161531.12229891188,90661.87770108812,2
2024-08-02,Кровати,218785,172473.10130497417,46311.898695025826,9
2024-08-03,Кухни,260635,167029.5877716335,93605.4122283665,9
2024-08-03,Шкафы,104238,59015.785692491954,45222.214307508046,2
2024-08-03,Столы,249775,176770.76725655995,73004.23274344005,1
2024-08-03,Стулья,77990,54916.13450348379,23073.865496516213,8
2024-08-03,Кровати,203512,126000.33596276243,77511.66403723757,9
2024-08-04,Кухни,105103,64185.82954144977,40917.17045855023,9
2024-08-04,Шкафы,69008,37642.17148132589,31365.828518674112,9
2024-08-04,Столы,186865,113926.31551684171,72938.68448315829,4
2024-08-04,Стулья,197281,160222.8000101423,37058.199989857705,3
2024-08-04,Кровати,183296,115854.02970839673,67441.97029160327,8
2024-08-05,Кухни,170779,125744.4105760777,45034.5894239223,1
2024-08-05,Шкафы,82441,42440.80093418347,40000.19906581653,1
2024-08-05,Столы,291467,210278.62160712646,81188.37839287354,8
2024-08-05,Стулья,73478,36851.21151457789,36626.78848542211,7
2024-08-05,Кровати,135716,101728.11523276052,33987.88476723948,5
2024-08-06,Кухни,239344,142996.9806049022,96347.0193950978,1
2024-08-06,Шкафы,143635,107135.79172828319,36499.20827171681,9
2024-08-06,Столы,128356,85535.45169502142,42820.54830497858,3
2024-08-06,Стулья,244187,207513.33266356055,36673.66733643945,1
2024-08-06,Кровати,67508,45534.131136560994,21973.868863439006,7
2024-08-07,Кухни,200043,160641.94215905145,39401.057840948546,3
2024-08-07,Шкафы,299134,161186.0027937388,137947.9972062612,3
2024-08-07,Столы,55355,27733.322090082536,27621.677909917464,7
2024-08-07,Стулья,267064,150920.01626572956,116143.98373427044,5
2024-08-07,Кровати,206044,133007.40308107575,73036.59691892425,2
2024-08-08,Кухни,131423,82784.2105149953,48638.7894850047,6
2024-08-08,Шкафы,276762,209141.77184808685,67620.22815191315,6
2024-08-08,Столы,232240,180841.62056973102,51398.37943026898,7
2024-08-08,Стулья,157692,80829.53453400536,76862.46546599464,9
2024-08-08,Кровати,68135,56264.694320930656,11870.305679069344,4
2024-08-09,Кухни,97377,73810.18777699764,23566.81222300236,6
2024-08-09,Шкафы,295739,153272.5096242958,142466.4903757042,8
2024-08-09,Столы,112261,63957.937091208456,48303.062908791544,4
2024-08-09,Стулья,110948,66634.6319680321,44313.3680319679,3
2024-08-09,Кровати,297308,154698.92073118663,142609.07926881337,6
2024-08-10,Кухни,191365,130233.76955439063,61131.23044560937,5
2024-08-10,Шкафы,291225,147110.17873886361,144114.82126113639,5
2024-08-10,Столы,298933,184761.8007163138,114171.1992836862,6
2024-08-10,Стулья,189088,102774.80014057296,86313.19985942704,3
2024-08-10,Кровати,74472,56425.211319293776,18046.788680706224,6
2024-08-11,Кухни,281440,229971.1140036497,51468.88599635029,4
2024-08-11,Шкафы,205159,154628.29209003935,50530.70790996065,9
2024-08-11,Столы,182473,124384.7820382277,58088.2179617723,6
2024-08-11,Стулья,225936,137629.4454108081,88306.55458919189,1
2024-08-11,Кровати,289719,158195.66927046113,131523.33072953887,6
2024-08-12,Кухни,225796,118934.59526375178,106861.40473624822,9
2024-08-12,Шкафы,174577,98393.11894377007,76183.88105622993,7
2024-08-12,Столы,201519,124183.0162051308,77335.9837948692,9
2024-08-12,Стулья,90992,69031.92659118467,21960.073408815326,7
2024-08-12,Кровати,101955,73881.79123678421,28073.208763215793,5
2024-08-13,Кухни,202035,139794.8276389761,62240.1723610239,4
2024-08-13,Шкафы,114110,84036.65550235545,30073.344497644546,8
2024-08-13,Столы,291888,207868.41799085625,84019.58200914375,8
2024-08-13,Стулья,260375,149060.31876207868,111314.68123792132,4
2024-08-13,Кровати,226743,118585.0472913614,108157.9527086386,9
2024-08-14,Кухни,52204,30607.793656137477,21596.206343862523,7
2024-08-14,Шкафы,99067,51539.166625683654,47527.833374316346,8
2024-08-14,Столы,206040,120266.69610098867,85773.30389901133,8
2024-08-14,Стулья,290223,211234.47673449034,78988.52326550966,6
2024-08-14,Кровати,132152,75557.03688048574,56594.96311951426,7
2024-08-15,Кухни,289977,235932.91044249924,54044.08955750076,9
2024-08-15,Шкафы,96473,58877.61310718218,37595.38689281782,3
2024-08-15,Столы,269402,227261.779063374,42140.22093662599,8
2024-08-15,Стулья,176311,144089.69529905138,32221.304700948618,1
2024-08-15,Кровати,214912,178718.31275769285,36193.68724230715,6
2024-08-16,Кухни,214055,161342.54551483257,52712.45448516743,9
2024-08-16,Шкафы,68990,35958.97636326397,33031.02363673603,2
2024-08-16,Столы,192105,105956.67796242404,86148.32203757596,5
2024-08-16,Стулья,55939,32477.502188768918,23461.497811231082,8
2024-08-16,Кровати,281072,234772.960745784,46299.03925421601,2
2024-08-17,Кухни,97118,60601.021875041464,36516.978124958536,5
2024-08-17,Шкафы,178557,94043.06611529701,84513.93388470299,6
2024-08-17,Столы,94605,74022.53959277808,20582.460407221923,2
2024-08-17,Стулья,246173,170179.88717493066,75993.11282506934,3
2024-08-17,Кровати,218925,175662.47617184426,43262.52382815574,8
2024-08-18,Кухни,127227,103586.45945327943,23640.54054672057,1
2024-08-18,Шкафы,205344,173190.69954803665,32153.300451963354,2
2024-08-18,Столы,158042,100696.52410837928,57345.47589162072,6
2024-08-18,Стулья,78328,44562.67880244985,33765.32119755015,3
2024-08-18,Кровати,75851,64335.813393313976,11515.186606686024,9
2024-08-19,Кухни,55451,32762.647996614083,22688.352003385917,9
2024-08-19,Шкафы,113761,80513.92994936912,33247.07005063088,7
2024-08-19,Столы,173749,124720.53195939366,49028.46804060634,6
2024-08-19,Стулья,239699,189431.02025661495,50267.97974338505,2
2024-08-19,Кровати,84064,70281.49380705883,13782.506192941175,5
2024-08-20,Кухни,118431,99725.74349796961,18705.25650203039,7
2024-08-20,Шкафы,189783,105630.37156417576,84152.62843582424,8
2024-08-20,Столы,126253,94868.51305948457,31384.48694051543,1
2024-08-20,Стулья,237818,174394.35745406811,63423.642545931885,4
2024-08-20,Кровати,143783,110317.89124059484,33465.108759405164,6
2024-08-21,Кухни,208763,105265.83903863568,103497.16096136432,4
2024-08-21,Шкафы,199092,125815.18192961544,73276.81807038456,5
2024-08-21,Столы,178727,139912.45506416366,38814.54493583634,8
2024-08-21,Стулья,134289,91335.22189086732,42953.778109132676,6
2024-08-21,Кровати,273844,160481.51234327393,113362.48765672607,3
2024-08-22,Кухни,266939,195359.81542731498,71579.18457268502,4
2024-08-22,Шкафы,73816,40881.696765830726,32934.303234169274,7
2024-08-22,Столы,206314,172106.40588260847,34207.594117391534,1
2024-08-22,Стулья,266735,181233.65235510547,85501.34764489453,7
2024-08-22,Кровати,135744,98062.18178274219,37681.81821725781,4
2024-08-23,Кухни,280004,143198.60460260118,136805.39539739882,3
2024-08-23,Шкафы,53696,35199.224627505326,18496.775372494674,1
2024-08-23,Столы,103521,87719.01638342827,15801.983616571728,4
2024-08-23,Стулья,263684,164934.99106705363,98749.00893294637,4
2024-08-23,Кровати,233232,136240.05173819244,96991.94826180756,4
2024-08-24,Кухни,299459,152613.80368203728,146845.19631796272,9
2024-08-24,Шкафы,267192,154982.8608227758,112209.13917722419,1
2024-08-24,Столы,268512,148181.6431527077,120330.3568472923,8
2024-08-24,Стулья,84540,48924.27662536603,35615.72337463397,4
2024-08-24,Кровати,128532,96618.27095592777,31913.729044072228,8
2024-08-25,Кухни,96002,62365.360783906486,33636.639216093514,3
2024-08-25,Шкафы,158946,87473.55050379844,71472.44949620156,7
2024-08-25,Столы,270462,220782.22813210697,49679.771867893025,8
2024-08-25,Стулья,57812,37393.19459933108,20418.80540066892,4
2024-08-25,Кровати,224870,149924.7657215963,74945.23427840369,2
2024-08-26,Кухни,175555,100340.44579796723,75214.55420203277,8
2024-08-26,Шкафы,220536,133091.96222205373,87444.03777794627,7
2024-08-26,Столы,194941,111599.14786318067,83341.85213681933,9
2024-08-26,Стулья,202026,105892.46476681888,96133.53523318112,3
2024-08-26,Кровати,150772,99660.41841527788,51111.581584722124,8
2024-08-27,Кухни,159850,126687.37110177359,33162.62889822641,4
2024-08-27,Шкафы,112433,86670.90938131942,25762.09061868058,8
2024-08-27,Столы,258873,204166.8573513698,54706.14264863019,2
2024-08-27,Стулья,172808,114425.2973721679,58382.7026278321,5
2024-08-27,Кровати,57415,34535.709153673175,22879.290846326825,5
2024-08-28,Кухни,218798,119190.95013085188,99607.04986914812,9
2024-08-28,Шкафы,99976,70648.12852263976,29327.87147736024,6
2024-08-28,Столы,284821,147856.8605486839,136964.1394513161,8
2024-08-28,Стулья,269526,153967.38302529612,115558.61697470388,5
2024-08-28,Кровати,258188,168627.40428349216,89560.59571650784,3
2024-08-29,Кухни,140453,106080.03252741447,34372.96747258553,6
2024-08-29,Шкафы,201538,147539.22172958736,53998.778270412644,9
2024-08-29,Столы,207636,158981.51339514824,48654.48660485176,2
2024-08-29,Стулья,242029,148570.29959736107,93458.70040263893,9
2024-08-29,Кровати,75711,59499.21656601287,16211.783433987133,9
2024-08-30,Кухни,180429,111493.87297376624,68935.12702623376,6
2024-08-30,Шкафы,266803,225368.6117512829,41434.38824871709,8
2024-08-30,Столы,186213,118732.82028915436,67480.17971084564,5
2024-08-30,Стулья,68375,50006.397371956176,18368.602628043824,7
2024-08-30,Кровати,60014,45841.11747748638,14172.882522513617,2
2024-08-31,Кухни,278094,189426.14903631355,88667.85096368645,1
2024-08-31,Шкафы,102874,74064.33346796373,28809.666532036266,6
2024-08-31,Столы,77128,48328.29598788341,28799.704012116592,4
2024-08-31,Стулья,128958,96724.74897260474,32233.251027395265,5
2024-08-31,Кровати,192180,102985.53129100327,89194.46870899673,1
2024-09-01,Кухни,284686,193048.90584814837,91637.09415185163,4
2024-09-01,Шкафы,83872,69322.19592570524,14549.804074294763,8
2024-09-01,Столы,172049,128008.46193185989,44040.538068140115,7
2024-09-01,Стулья,248522,194153.17457056337,54368.825429436634,7
2024-09-01,Кровати,63689,48094.32619252905,15594.67380747095,9
2024-09-02,Кухни,151968,77625.2949006612,74342.7050993388,9
2024-09-02,Шкафы,265516,145969.98491446103,119546.01508553897,6
2024-09-02,Столы,218197,159895.01645048306,58301.98354951694,5
2024-09-02,Стулья,182610,98902.67840049579,83707.32159950421,1
2024-09-02,Кровати,75675,55611.23801213466,20063.761987865342,7
2024-09-03,Кухни,283663,191101.08631660425,92561.91368339575,3
2024-09-03,Шкафы,125225,69758.13502354048,55466.86497645952,4
2024-09-03,Столы,121569,61467.918702356576,60101.081297643424,4
2024-09-03,Стулья,282866,142563.415757702,140302.584242298,1
2024-09-03,Кровати,231517,184090.1248227631,47426.875177236914,7
2024-09-04,Кухни,260819,181436.96950184414,79382.03049815586,3
2024-09-04,Шкафы,120533,83318.50985073391,37214.49014926609,1
2024-09-04,Столы,153591,79573.04771985876,74017.95228014124,1
2024-09-04,Стулья,297236,223360.63212022794,73875.36787977206,6
2024-09-04,Кровати,149303,84018.69021863406,65284.30978136594,3
2024-09-05,Кухни,108002,68991.006766798,39010.993233201996,9
2024-09-05,Шкафы,250339,184500.68022378455,65838.31977621545,7
2024-09-05,Столы,141649,114026.7242851851,27622.275714814896,3
2024-09-05,Стулья,267400,208261.41196314053,59138.588036859466,7
2024-09-05,Кровати,299037,214919.66664346235,84117.33335653765,3
2024-09-06,Кухни,192961,152726.82381740454,40234.17618259546,3
2024-09-06,Шкафы,61442,30982.427723589757,30459.572276410243,8
2024-09-06,Столы,122827,69448.84899881543,53378.15100118457,5
2024-09-06,Стулья,109722,62212.33978591977,47509.66021408023,1
2024-09-06,Кровати,298709,184278.80591823332,114430.19408176668,9
2024-09-07,Кухни,285419,183120.4306520879,102298.5693479121,6
2024-09-07,Шкафы,50887,39402.61548657106,11484.384513428937,2
2024-09-07,Столы,168639,104001.67941250316,64637.32058749684,6
2024-09-07,Стулья,172746,89794.23101485218,82951.76898514782,7
2024-09-07,Кровати,271635,229183.15909556585,42451.84090443415,4
2024-09-08,Кухни,184837,139869.92141647637,44967.07858352363,7
2024-09-08,Шкафы,125277,96882.78789754184,28394.212102458157,6
2024-09-08,Столы,172332,92280.42796339585,80051.57203660415,8
2024-09-08,Стулья,105633,87616.80138379603,18016.19861620397,9
2024-09-08,Кровати,144776,72969.74339855657,71806.25660144343,1
2024-09-09,Кухни,191633,160921.2804492769,30711.719550723094,5
2024-09-09,Шкафы,112875,72382.2620995476,40492.7379004524,5
2024-09-09,Столы,294817,220108.61798271857,74708.38201728143,9
2024-09-09,Стулья,195328,121354.05543725399,73973.94456274601,7
2024-09-09,Кровати,286538,203991.82757497497,82546.17242502503,2
2024-09-10,Кухни,82088,62309.42825361184,19778.57174638816,2
2024-09-10,Шкафы,252363,174726.60036082956,77636.39963917044,6
2024-09-10,Столы,185189,101924.26066138475,83264.73933861525,7
2024-09-10,Стулья,110710,62024.0276934784,48685.9723065216,6
2024-09-10,Кровати,203619,122996.41870105614,80622.58129894386,6
